filename,N,R,REC,D_L,DET,H_L,V_L,LAM,CORM
P15_IMG118_10001_rqa_data.npz,53,27,1.9593613933236576,11,40.74074074074074,4,4,14.814814814814815,9.045584045584045
P11_IMG126_00011_rqa_data.npz,31,15,3.225806451612903,5,33.333333333333336,2,2,13.333333333333334,33.111111111111114
P25_IMG017_01001_rqa_data.npz,24,9,3.260869565217391,0,0.0,0,4,22.22222222222222,18.840579710144926
P19_IMG150_10011_rqa_data.npz,63,41,2.0993343573988734,12,29.26829268292683,12,18,36.58536585365854,10.11014948859166
P28_IMG079_00100_rqa_data.npz,21,13,6.190476190476191,2,15.384615384615385,6,0,23.076923076923077,38.84615384615385
P38_IMG123_10111_rqa_data.npz,51,113,8.862745098039216,44,38.93805309734513,54,42,42.47787610619469,34.30088495575221
P20_IMG069_00100_rqa_data.npz,30,32,7.35632183908046,4,12.5,14,10,37.5,38.14655172413793
P33_IMG107_10111_rqa_data.npz,27,16,4.5584045584045585,5,31.25,2,0,6.25,30.76923076923077
P15_IMG003_10000_rqa_data.npz,35,62,10.420168067226891,19,30.64516129032258,14,22,29.032258064516128,35.53130929791271
P38_IMG019_01000_rqa_data.npz,25,15,5.0,6,40.0,4,6,33.333333333333336,29.166666666666668
P45_IMG057_00100_rqa_data.npz,21,8,3.8095238095238093,2,25.0,2,0,12.5,20.625
P46_IMG063_00100_rqa_data.npz,16,11,9.166666666666666,2,18.181818181818183,6,2,36.36363636363637,26.060606060606062
P46_IMG005_10100_rqa_data.npz,29,60,14.77832512315271,28,46.666666666666664,24,26,41.666666666666664,31.13095238095238
P34_IMG010_10000_rqa_data.npz,24,23,8.333333333333334,8,34.78260869565217,6,5,23.91304347826087,35.72778827977316
P05_IMG139_00111_rqa_data.npz,32,26,5.241935483870968,11,42.30769230769231,12,10,42.30769230769231,12.531017369727047
P43_IMG078_00100_rqa_data.npz,38,47,6.685633001422475,10,21.27659574468085,22,17,41.48936170212766,32.71995399654974
P31_IMG110_10001_rqa_data.npz,35,34,5.714285714285714,15,44.11764705882353,4,8,17.647058823529413,28.719723183391004
P03_IMG087_00101_rqa_data.npz,23,15,5.928853754940712,4,26.666666666666668,4,4,26.666666666666668,19.696969696969695
P48_IMG121_10101_rqa_data.npz,28,19,5.026455026455026,6,31.57894736842105,2,4,15.789473684210526,28.265107212475634
P07_IMG055_00100_rqa_data.npz,44,30,3.171247357293869,5,16.666666666666668,12,8,33.333333333333336,34.41860465116279
P04_IMG061_00100_rqa_data.npz,16,32,26.666666666666668,18,56.25,14,6,31.25,38.958333333333336
P32_IMG142_00001_rqa_data.npz,30,15,3.4482758620689653,4,26.666666666666668,0,4,13.333333333333334,37.701149425287355
P42_IMG093_00110_rqa_data.npz,35,35,5.882352941176471,13,37.142857142857146,20,7,38.57142857142857,33.27731092436975
P39_IMG073_00100_rqa_data.npz,30,92,21.149425287356323,56,60.869565217391305,20,20,21.73913043478261,35.007496251874066
P31_IMG005_10100_rqa_data.npz,21,16,7.619047619047619,2,12.5,2,4,18.75,30.3125
P43_IMG010_10000_rqa_data.npz,35,36,6.050420168067227,12,33.333333333333336,12,13,34.72222222222222,32.59803921568628
P04_IMG112_10001_rqa_data.npz,38,68,9.672830725462305,21,30.88235294117647,34,20,39.705882352941174,27.225755166931638
P26_IMG133_00101_rqa_data.npz,42,31,3.6004645760743323,12,38.70967741935484,14,11,40.32258064516129,27.852084972462627
P38_IMG098_00110_rqa_data.npz,38,69,9.815078236130867,30,43.47826086956522,33,23,40.57971014492754,33.96004700352526
P32_IMG057_00100_rqa_data.npz,27,39,11.11111111111111,9,23.076923076923077,29,12,52.56410256410256,32.14990138067061
P31_IMG063_00100_rqa_data.npz,20,16,8.421052631578947,0,0.0,6,4,31.25,42.43421052631579
P24_IMG018_01000_rqa_data.npz,16,6,5.0,0,0.0,2,2,33.333333333333336,32.22222222222222
P26_IMG080_00100_rqa_data.npz,40,33,4.230769230769231,2,6.0606060606060606,12,2,21.21212121212121,32.47863247863248
P35_IMG093_00110_rqa_data.npz,21,30,14.285714285714286,14,46.666666666666664,8,0,13.333333333333334,38.0
P29_IMG076_00101_rqa_data.npz,19,25,14.619883040935672,4,16.0,6,8,28.0,32.22222222222222
P45_IMG142_00001_rqa_data.npz,18,7,4.57516339869281,4,57.142857142857146,0,0,0.0,55.46218487394958
P05_IMG151_10011_rqa_data.npz,65,29,1.3942307692307692,5,17.24137931034483,4,4,13.793103448275861,14.439655172413794
P24_IMG122_10111_rqa_data.npz,30,26,5.977011494252873,2,7.6923076923076925,14,6,38.46153846153846,38.06366047745358
P34_IMG078_00100_rqa_data.npz,49,134,11.394557823129253,64,47.76119402985075,82,60,52.985074626865675,36.61380597014925
P27_IMG116_10111_rqa_data.npz,33,46,8.712121212121213,16,34.78260869565217,20,22,45.65217391304348,24.592391304347824
P09_IMG119_10001_rqa_data.npz,33,17,3.2196969696969697,2,11.764705882352942,8,4,35.294117647058826,24.63235294117647
P39_IMG016_01001_rqa_data.npz,52,49,3.695324283559578,14,28.571428571428573,13,9,22.448979591836736,21.84873949579832
P46_IMG110_10001_rqa_data.npz,19,5,2.9239766081871346,0,0.0,0,0,0.0,62.22222222222222
P10_IMG015_01001_rqa_data.npz,15,7,6.666666666666667,2,28.571428571428573,2,0,14.285714285714286,28.571428571428573
P19_IMG138_00111_rqa_data.npz,28,37,9.788359788359788,19,51.351351351351354,19,20,52.7027027027027,14.714714714714715
P33_IMG109_10011_rqa_data.npz,22,9,3.896103896103896,2,22.22222222222222,0,2,11.11111111111111,29.62962962962963
P45_IMG039_00100_rqa_data.npz,27,5,1.4245014245014245,2,40.0,2,0,20.0,43.07692307692308
P41_IMG026_01000_rqa_data.npz,45,38,3.8383838383838382,8,21.05263157894737,13,13,34.21052631578947,27.69138755980861
P18_IMG060_00100_rqa_data.npz,25,28,9.333333333333334,4,14.285714285714286,12,8,35.714285714285715,41.07142857142857
P44_IMG107_10111_rqa_data.npz,27,11,3.133903133903134,2,18.181818181818183,4,2,27.272727272727273,46.85314685314685
P03_IMG024_01000_rqa_data.npz,15,16,15.238095238095237,3,18.75,8,4,37.5,33.92857142857143
P13_IMG044_00100_rqa_data.npz,14,8,8.791208791208792,0,0.0,2,2,25.0,31.73076923076923
P10_IMG070_00100_rqa_data.npz,22,12,5.194805194805195,0,0.0,2,2,16.666666666666668,26.58730158730159
P12_IMG023_01000_rqa_data.npz,15,6,5.714285714285714,0,0.0,0,0,0.0,47.61904761904762
P46_IMG113_10101_rqa_data.npz,31,26,5.591397849462366,8,30.76923076923077,8,0,15.384615384615385,22.05128205128205
P09_IMG067_00100_rqa_data.npz,19,18,10.526315789473685,0,0.0,10,4,38.888888888888886,33.95061728395062
P01_IMG077_00100_rqa_data.npz,17,19,13.970588235294118,4,21.05263157894737,14,4,47.36842105263158,35.85526315789474
P02_IMG043_00100_rqa_data.npz,14,10,10.989010989010989,2,20.0,2,0,10.0,52.30769230769231
P09_IMG001_10100_rqa_data.npz,20,16,8.421052631578947,2,12.5,6,4,31.25,31.57894736842105
P06_IMG100_00111_rqa_data.npz,48,58,5.141843971631205,21,36.206896551724135,24,28,44.827586206896555,23.84446074834923
P05_IMG134_00111_rqa_data.npz,52,62,4.675716440422323,30,48.38709677419355,29,31,48.38709677419355,18.500948766603415
P46_IMG008_10100_rqa_data.npz,27,35,9.971509971509972,6,17.142857142857142,10,12,31.428571428571427,33.73626373626374
P10_IMG099_00111_rqa_data.npz,14,15,16.483516483516482,5,33.333333333333336,6,10,53.333333333333336,38.97435897435897
P43_IMG075_00100_rqa_data.npz,35,47,7.899159663865547,25,53.191489361702125,29,28,60.638297872340424,30.100125156445557
P45_IMG105_10110_rqa_data.npz,37,14,2.1021021021021022,0,0.0,2,2,14.285714285714286,24.603174603174605
P40_IMG041_00100_rqa_data.npz,18,25,16.33986928104575,6,24.0,11,13,48.0,42.8235294117647
P01_IMG012_01001_rqa_data.npz,29,14,3.4482758620689653,0,0.0,4,2,21.428571428571427,20.408163265306122
P44_IMG102_00111_rqa_data.npz,19,60,35.08771929824562,46,76.66666666666667,53,49,85.0,33.425925925925924
P47_IMG136_00111_rqa_data.npz,55,75,5.05050505050505,31,41.333333333333336,12,18,20.0,31.037037037037038
P31_IMG006_10000_rqa_data.npz,22,3,1.2987012987012987,0,0.0,0,0,0.0,36.507936507936506
P48_IMG051_00100_rqa_data.npz,16,37,30.833333333333332,15,40.54054054054054,15,22,50.0,32.432432432432435
P07_IMG058_00100_rqa_data.npz,36,43,6.825396825396825,8,18.6046511627907,20,7,31.3953488372093,36.079734219269106
P32_IMG034_00100_rqa_data.npz,32,81,16.330645161290324,41,50.617283950617285,44,55,61.111111111111114,25.248904818797293
P24_IMG094_00110_rqa_data.npz,14,11,12.087912087912088,5,45.45454545454545,4,2,27.272727272727273,38.46153846153846
P36_IMG130_01001_rqa_data.npz,36,32,5.079365079365079,11,34.375,13,10,35.9375,21.428571428571427
P28_IMG011_01001_rqa_data.npz,18,11,7.189542483660131,6,54.54545454545455,2,0,9.090909090909092,32.62032085561497
P27_IMG082_00101_rqa_data.npz,21,18,8.571428571428571,2,11.11111111111111,5,2,19.444444444444443,31.944444444444443
P45_IMG147_10001_rqa_data.npz,26,10,3.076923076923077,0,0.0,2,4,30.0,14.0
P33_IMG030_01000_rqa_data.npz,8,8,28.571428571428573,0,0.0,4,2,37.5,51.785714285714285
P15_IMG115_10001_rqa_data.npz,54,44,3.074772886093641,26,59.09090909090909,18,14,36.36363636363637,16.76672384219554
P20_IMG002_10100_rqa_data.npz,21,27,12.857142857142858,2,7.407407407407407,8,8,29.62962962962963,36.111111111111114
P06_IMG106_10011_rqa_data.npz,65,45,2.1634615384615383,9,20.0,2,4,6.666666666666667,33.78472222222222
P20_IMG064_00100_rqa_data.npz,19,19,11.11111111111111,7,36.8421052631579,2,2,10.526315789473685,36.54970760233918
P23_IMG050_00100_rqa_data.npz,35,38,6.38655462184874,8,21.05263157894737,14,12,34.21052631578947,37.306501547987615
P38_IMG014_01000_rqa_data.npz,44,54,5.708245243128964,13,24.074074074074073,14,15,26.85185185185185,25.49526270456503
P49_IMG134_00111_rqa_data.npz,61,129,7.049180327868853,41,31.782945736434108,46,53,38.372093023255815,29.79328165374677
P45_IMG001_10100_rqa_data.npz,23,15,5.928853754940712,0,0.0,6,4,33.333333333333336,28.484848484848484
P12_IMG124_10111_rqa_data.npz,41,39,4.7560975609756095,16,41.02564102564103,8,6,17.94871794871795,33.46153846153846
P15_IMG035_00100_rqa_data.npz,39,58,7.827260458839406,6,10.344827586206897,2,10,10.344827586206897,38.1578947368421
P03_IMG095_00110_rqa_data.npz,17,9,6.617647058823529,0,0.0,0,4,22.22222222222222,43.05555555555556
P45_IMG067_00100_rqa_data.npz,37,26,3.903903903903904,12,46.15384615384615,11,11,42.30769230769231,24.786324786324787
P46_IMG053_00100_rqa_data.npz,23,48,18.972332015810277,15,31.25,24,15,40.625,38.16287878787879
P10_IMG086_00100_rqa_data.npz,17,9,6.617647058823529,2,22.22222222222222,6,2,44.44444444444444,59.02777777777778
P41_IMG097_00110_rqa_data.npz,42,59,6.852497096399535,18,30.508474576271187,23,17,33.898305084745765,30.095080611823068
P07_IMG065_00100_rqa_data.npz,38,70,9.95732574679943,29,41.42857142857143,30,38,48.57142857142857,34.86486486486486
P04_IMG051_00100_rqa_data.npz,19,24,14.035087719298245,7,29.166666666666668,14,6,41.666666666666664,38.888888888888886
P14_IMG031_01000_rqa_data.npz,23,20,7.905138339920948,6,30.0,6,2,20.0,37.72727272727273
P32_IMG114_10001_rqa_data.npz,24,12,4.3478260869565215,6,50.0,2,6,33.333333333333336,28.26086956521739
P08_IMG102_00111_rqa_data.npz,16,31,25.833333333333332,14,45.16129032258065,19,18,59.67741935483871,32.25806451612903
P31_IMG120_10001_rqa_data.npz,39,36,4.8582995951417,22,61.111111111111114,17,22,54.166666666666664,28.362573099415204
P09_IMG105_10110_rqa_data.npz,36,22,3.492063492063492,3,13.636363636363637,4,8,27.272727272727273,30.12987012987013
P43_IMG048_00100_rqa_data.npz,40,75,9.615384615384615,22,29.333333333333332,40,36,50.666666666666664,37.53846153846154
P25_IMG042_00100_rqa_data.npz,21,20,9.523809523809524,6,30.0,9,7,40.0,22.75
P35_IMG022_01000_rqa_data.npz,17,11,8.088235294117647,4,36.36363636363637,2,2,18.181818181818183,32.38636363636363
P31_IMG104_00110_rqa_data.npz,14,24,26.373626373626372,10,41.666666666666664,8,10,37.5,38.782051282051285
P16_IMG007_10000_rqa_data.npz,28,43,11.375661375661375,14,32.55813953488372,12,4,18.6046511627907,34.2807924203273
P38_IMG029_01000_rqa_data.npz,35,30,5.042016806722689,7,23.333333333333332,10,9,31.666666666666668,28.333333333333332
P39_IMG085_00100_rqa_data.npz,35,51,8.571428571428571,13,25.49019607843137,20,18,37.254901960784316,36.389850057670124
P20_IMG059_00100_rqa_data.npz,25,36,12.0,18,50.0,12,10,30.555555555555557,38.657407407407405
P28_IMG049_00100_rqa_data.npz,22,19,8.225108225108226,3,15.789473684210526,8,2,26.31578947368421,38.59649122807018
P26_IMG013_01001_rqa_data.npz,40,23,2.948717948717949,6,26.08695652173913,4,5,19.565217391304348,24.08026755852843
P09_IMG147_10001_rqa_data.npz,32,41,8.266129032258064,14,34.146341463414636,22,17,47.5609756097561,20.849724626278523
P27_IMG074_00101_rqa_data.npz,15,22,20.952380952380953,8,36.36363636363637,12,6,40.90909090909091,37.66233766233766
P20_IMG103_00110_rqa_data.npz,26,25,7.6923076923076925,4,16.0,10,6,32.0,41.44
P48_IMG112_10001_rqa_data.npz,19,15,8.771929824561404,2,13.333333333333334,3,6,30.0,27.40740740740741
P41_IMG127_00011_rqa_data.npz,53,68,4.934687953555878,31,45.588235294117645,23,27,36.76470588235294,23.274886877828056
P38_IMG087_00101_rqa_data.npz,37,62,9.30930930930931,25,40.32258064516129,30,33,50.806451612903224,34.229390681003586
P45_IMG119_10001_rqa_data.npz,41,29,3.5365853658536586,2,6.896551724137931,8,2,17.24137931034483,25.0
P34_IMG045_00100_rqa_data.npz,47,76,7.030527289546716,19,25.0,22,30,34.21052631578947,33.0091533180778
P37_IMG071_00100_rqa_data.npz,20,47,24.736842105263158,27,57.4468085106383,34,37,75.53191489361703,28.107502799552073
P49_IMG151_10011_rqa_data.npz,69,59,2.514919011082694,8,13.559322033898304,4,8,10.169491525423728,17.821535393818543
P41_IMG141_10011_rqa_data.npz,47,19,1.757631822386679,2,10.526315789473685,9,2,28.94736842105263,23.455377574370708
P09_IMG142_00001_rqa_data.npz,33,24,4.545454545454546,8,33.333333333333336,4,2,12.5,45.833333333333336
P24_IMG025_01000_rqa_data.npz,13,10,12.820512820512821,3,30.0,4,4,40.0,46.666666666666664
P43_IMG083_00100_rqa_data.npz,39,43,5.802968960863698,4,9.30232558139535,19,16,40.69767441860465,20.012239902080783
P01_IMG132_00101_rqa_data.npz,36,39,6.190476190476191,9,23.076923076923077,5,12,21.794871794871796,42.1978021978022
P15_IMG056_00100_rqa_data.npz,39,32,4.318488529014845,4,12.5,8,8,25.0,22.69736842105263
P16_IMG062_00100_rqa_data.npz,45,202,20.404040404040405,115,56.93069306930693,112,129,59.65346534653465,28.645364536453645
P09_IMG039_00100_rqa_data.npz,18,9,5.882352941176471,2,22.22222222222222,2,0,11.11111111111111,44.44444444444444
P17_IMG089_00110_rqa_data.npz,20,12,6.315789473684211,2,16.666666666666668,2,4,25.0,42.10526315789474
P11_IMG084_00101_rqa_data.npz,16,21,17.5,13,61.904761904761905,9,9,42.857142857142854,26.984126984126984
P16_IMG004_10100_rqa_data.npz,52,187,14.102564102564102,89,47.593582887700535,121,120,64.43850267379679,28.625353884869455
P22_IMG150_10011_rqa_data.npz,62,32,1.6922263352723428,8,25.0,2,4,9.375,21.567622950819672
P13_IMG079_00100_rqa_data.npz,31,32,6.881720430107527,10,31.25,13,10,35.9375,32.083333333333336
P03_IMG123_10111_rqa_data.npz,17,8,5.882352941176471,3,37.5,0,0,0.0,37.5
P03_IMG019_01000_rqa_data.npz,13,5,6.410256410256411,4,80.0,2,0,20.0,51.666666666666664
P01_IMG081_00100_rqa_data.npz,25,26,8.666666666666666,10,38.46153846153846,12,12,46.15384615384615,31.08974358974359
P26_IMG108_10001_rqa_data.npz,56,54,3.5064935064935066,17,31.48148148148148,6,2,7.407407407407407,34.78114478114478
P08_IMG107_10111_rqa_data.npz,41,53,6.463414634146342,12,22.641509433962263,27,15,39.62264150943396,25.849056603773583
P17_IMG152_10011_rqa_data.npz,51,37,2.9019607843137254,2,5.405405405405405,2,11,17.56756756756757,31.62162162162162
P08_IMG109_10011_rqa_data.npz,28,25,6.613756613756614,0,0.0,6,6,24.0,30.22222222222222
P22_IMG138_00111_rqa_data.npz,40,48,6.153846153846154,17,35.416666666666664,19,4,23.958333333333332,15.544871794871796
P34_IMG083_00100_rqa_data.npz,40,35,4.487179487179487,6,17.142857142857142,6,16,31.428571428571427,37.8021978021978
P27_IMG090_00110_rqa_data.npz,10,15,33.333333333333336,2,13.333333333333334,12,4,53.333333333333336,41.48148148148148
P38_IMG024_01000_rqa_data.npz,34,37,6.595365418894831,20,54.054054054054056,25,16,55.4054054054054,43.8984438984439
P20_IMG054_00100_rqa_data.npz,24,52,18.840579710144926,22,42.30769230769231,25,19,42.30769230769231,35.11705685618729
P15_IMG143_00001_rqa_data.npz,59,49,2.863822326125073,14,28.571428571428573,12,4,16.3265306122449,37.368050668543276
P23_IMG060_00100_rqa_data.npz,15,13,12.380952380952381,9,69.23076923076923,9,9,69.23076923076923,25.274725274725274
P28_IMG044_00100_rqa_data.npz,18,22,14.379084967320262,4,18.181818181818183,10,4,31.818181818181817,33.42245989304813
P15_IMG125_10001_rqa_data.npz,52,90,6.787330316742081,21,23.333333333333332,33,33,36.666666666666664,29.41176470588235
P16_IMG111_10001_rqa_data.npz,16,4,3.3333333333333335,2,50.0,2,2,50.0,15.0
P49_IMG139_00111_rqa_data.npz,47,46,4.25531914893617,23,50.0,11,14,27.17391304347826,19.84877126654064
P20_IMG149_10001_rqa_data.npz,60,42,2.3728813559322033,16,38.095238095238095,14,12,30.952380952380953,15.899919289749798
P01_IMG047_00100_rqa_data.npz,12,8,12.121212121212121,0,0.0,0,0,0.0,38.63636363636363
P02_IMG073_00100_rqa_data.npz,27,50,14.245014245014245,16,32.0,24,26,50.0,29.153846153846153
P15_IMG038_00100_rqa_data.npz,37,43,6.456456456456457,8,18.6046511627907,2,13,17.441860465116278,37.01550387596899
P09_IMG057_00100_rqa_data.npz,27,18,5.128205128205129,2,11.11111111111111,4,4,22.22222222222222,28.846153846153847
P03_IMG098_00110_rqa_data.npz,31,24,5.161290322580645,0,0.0,10,2,25.0,35.97222222222222
P11_IMG027_01000_rqa_data.npz,13,1,1.2820512820512822,0,0.0,0,0,0.0,8.333333333333334
P07_IMG068_00100_rqa_data.npz,35,31,5.2100840336134455,4,12.903225806451612,12,8,32.25806451612903,33.68121442125237
P12_IMG076_00101_rqa_data.npz,29,20,4.926108374384237,2,10.0,2,0,5.0,33.035714285714285
P48_IMG061_00100_rqa_data.npz,17,11,8.088235294117647,0,0.0,0,6,27.272727272727273,43.75
P36_IMG141_10011_rqa_data.npz,57,29,1.8170426065162908,13,44.827586206896555,6,4,17.24137931034483,15.763546798029557
P04_IMG121_10101_rqa_data.npz,24,22,7.971014492753623,8,36.36363636363637,6,7,29.545454545454547,23.715415019762847
P15_IMG101_00110_rqa_data.npz,36,67,10.634920634920634,27,40.298507462686565,14,6,14.925373134328359,39.6588486140725
P32_IMG119_10001_rqa_data.npz,31,13,2.795698924731183,2,15.384615384615385,2,2,15.384615384615385,23.846153846153847
P02_IMG016_01001_rqa_data.npz,31,43,9.24731182795699,13,30.232558139534884,8,12,23.25581395348837,24.96124031007752
P36_IMG127_00011_rqa_data.npz,23,17,6.719367588932807,4,23.529411764705884,11,2,38.23529411764706,33.9572192513369
P43_IMG045_00100_rqa_data.npz,34,64,11.408199643493761,13,20.3125,24,28,40.625,37.78409090909091
P40_IMG071_00100_rqa_data.npz,18,19,12.418300653594772,6,31.57894736842105,4,2,15.789473684210526,43.65325077399381
P42_IMG022_01000_rqa_data.npz,19,16,9.35672514619883,2,12.5,6,2,25.0,37.15277777777778
P09_IMG034_00100_rqa_data.npz,26,21,6.461538461538462,6,28.571428571428573,7,9,38.095238095238095,37.904761904761905
P06_IMG135_10111_rqa_data.npz,53,177,12.844702467343977,49,27.683615819209038,78,71,42.090395480225986,30.49760973489787
P16_IMG009_10100_rqa_data.npz,45,60,6.0606060606060606,10,16.666666666666668,27,28,45.833333333333336,32.916666666666664
P13_IMG011_01001_rqa_data.npz,20,6,3.1578947368421053,0,0.0,0,2,16.666666666666668,24.56140350877193
P10_IMG040_00100_rqa_data.npz,14,2,2.197802197802198,0,0.0,0,0,0.0,46.15384615384615
P08_IMG030_01000_rqa_data.npz,14,2,2.197802197802198,0,0.0,0,0,0.0,53.84615384615385
P17_IMG137_00111_rqa_data.npz,39,20,2.699055330634278,6,30.0,9,6,37.5,18.42105263157895
P46_IMG104_00110_rqa_data.npz,14,20,21.978021978021978,8,40.0,10,8,45.0,38.84615384615385
P03_IMG014_01000_rqa_data.npz,17,6,4.411764705882353,2,33.333333333333336,0,0,0.0,32.291666666666664
P48_IMG088_00111_rqa_data.npz,47,31,2.8677150786308974,9,29.032258064516128,6,4,16.129032258064516,38.14866760168303
P18_IMG050_00100_rqa_data.npz,44,66,6.976744186046512,22,33.333333333333336,36,32,51.515151515151516,20.119802677942214
P04_IMG144_00001_rqa_data.npz,69,86,3.6658141517476555,47,54.651162790697676,28,32,34.883720930232556,11.52530779753762
P32_IMG067_00100_rqa_data.npz,23,35,13.83399209486166,15,42.857142857142854,22,25,67.14285714285714,44.02597402597402
